GO_ID	bias_source
MIRNAS INVOLVEMENT IN THE IMMUNE RESPONSE IN SEPSIS%WIKIPATHWAYS_20190910%WP4329%HOMO SAPIENS	very_short
ROLE OF OSX AND MIRNAS IN TOOTH DEVELOPMENT%WIKIPATHWAYS_20190910%WP3971%HOMO SAPIENS	very_short
THE EFFECT OF PROGERIN ON THE INVOLVED GENES IN HUTCHINSON-GILFORD PROGERIA SYNDROME%WIKIPATHWAYS_20190910%WP4320%HOMO SAPIENS	very_short
MICRORNAS IN CARDIOMYOCYTE HYPERTROPHY%WIKIPATHWAYS_20190910%WP1544%HOMO SAPIENS	very_short
MIRNAS INVOLVED IN DNA DAMAGE RESPONSE%WIKIPATHWAYS_20190910%WP1545%HOMO SAPIENS	very_short
REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20190910%WP1449%HOMO SAPIENS	very_short
HISTONE MODIFICATIONS%WIKIPATHWAYS_20190910%WP2369%HOMO SAPIENS	very_short
CYTOSOLIC DNA-SENSING PATHWAY%WIKIPATHWAYS_20190910%WP4655%HOMO SAPIENS	very_short
GPCRS, CLASS A RHODOPSIN-LIKE%WIKIPATHWAYS_20190910%WP455%HOMO SAPIENS	very_short
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20190910%WP75%HOMO SAPIENS	very_short
ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20190910%WP111%HOMO SAPIENS	very_short
METASTATIC BRAIN TUMOR%WIKIPATHWAYS_20190910%WP2249%HOMO SAPIENS	very_short
FBXL10 ENHANCEMENT OF MAP/ERK SIGNALING IN DIFFUSE LARGE B-CELL LYMPHOMA%WIKIPATHWAYS_20190910%WP4553%HOMO SAPIENS	very_short
CELL DIFFERENTIATION - INDEX EXPANDED%WIKIPATHWAYS_20190910%WP2023%HOMO SAPIENS	very_short
CELL DIFFERENTIATION - INDEX%WIKIPATHWAYS_20190910%WP2029%HOMO SAPIENS	very_short
MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20190910%WP1530%HOMO SAPIENS	very_short
ALZHEIMERS DISEASE%WIKIPATHWAYS_20190910%WP2059%HOMO SAPIENS	very_short
GO:0006323	very_short
GO:0006897	very_short
GO:0002323	very_short
GO:0002694	very_short
GO:0050864	very_short
GO:0006334	very_short
GO:0050853	very_short
GO:0042742	very_short
GO:0060337	very_short
GO:0006336	very_short
GO:0060968	very_short
GO:0030216	very_short
GO:0043486	very_short
GO:0061641	very_short
GO:0071103	very_short
GO:1903707	very_short
GO:0060147	very_short
GO:0009593	very_short
GO:0034724	very_short
GO:0045653	very_short
GO:0006959	very_short
GO:0051262	very_short
GO:0038111	very_short
GO:0050909	very_short
GO:0002250	very_short
GO:0002440	very_short
GO:0002764	very_short
GO:0034508	very_short
GO:0043588	very_short
GO:0098761	very_short
GO:0050906	very_short
GO:0040029	very_short
GO:0019724	very_short
GO:0002449	very_short
GO:0070661	very_short
GO:0050871	very_short
GO:0006958	very_short
GO:0002768	very_short
GO:0051251	very_short
GO:0046651	very_short
GO:0031424	very_short
GO:0060966	very_short
GO:0006910	very_short
GO:0032200	very_short
GO:0042100	very_short
GO:0016233	very_short
GO:0051606	very_short
GO:0034723	very_short
GO:0098760	very_short
GO:0031497	very_short
GO:0006342	very_short
GO:0030101	very_short
GO:0006911	very_short
GO:0034080	very_short
GO:0071824	very_short
GO:0000723	very_short
GO:0033141	very_short
GO:0031055	very_short
GO:0016064	very_short
GO:0002455	very_short
GO:0034728	very_short
GO:0065004	very_short
GO:0033139	very_short
GO:0099024	very_short
GO:0006335	very_short
GO:0002757	very_short
GO:0051291	very_short
GO:0016458	very_short
GO:0002286	very_short
GO:0030183	very_short
GO:0033135	very_short
GO:0071357	very_short
GO:0010324	very_short
GO:0006909	very_short
GO:0060964	very_short
GO:0008544	very_short
GO:0034340	very_short
GO:0002429	very_short
GO:0007608	very_short
GO:0030855	very_short
GO:0001580	very_short
GO:0007600	very_short
GO:0051290	very_short
GO:0002377	very_short
GO:0050867	very_short
GO:0000183	very_short
GO:0006956	very_short
GO:0002253	very_short
GO:0002696	very_short
GO:0072376	very_short
GO:0007606	very_short
GO:0050913	very_short
GO:0050912	very_short
GO:0050865	very_short
GO:0050907	very_short
GO:0033138	very_short
GO:0009913	very_short
GO:0098542	very_short
GO:0045087	very_short
GO:0019731	very_short
GO:0002285	very_short
GO:0008037	very_short
GO:0002460	very_short
GO:0032943	very_short
GO:0009617	very_short
GO:0043331	very_short
GO:0043044	very_short
GO:0043330	very_short
GO:0045652	very_short
GO:0045814	very_short
GO:0045638	very_short
GO:0006333	very_short
GO:0051249	very_short
GO:0050851	very_short
GO:0045637	very_short
GO:0019814	very_short
GO:0098552	very_short
GO:0032993	very_short
GO:0042571	very_short
GO:0009897	very_short
GO:0044815	very_short
GO:0000788	very_short
GO:0000786	very_short
GO:0004984	very_short
GO:0008527	very_short
GO:0005125	very_short
GO:0008227	very_short
GO:0030545	very_short
GO:0034987	very_short
GO:0003823	very_short
GO:0005132	very_short
GO:0031492	very_short
GO:0005549	very_short
GO:0033038	very_short
PID_ERBB4_PATHWAY%MSIGDB_C2%PID_ERBB4_PATHWAY	vv_long
NABA_ECM_GLYCOPROTEINS%MSIGDB_C2%NABA_ECM_GLYCOPROTEINS	vv_long
NABA_ECM_AFFILIATED%MSIGDB_C2%NABA_ECM_AFFILIATED	vv_long
PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY	vv_long
ERBB4 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB4 SIGNALING EVENTS	vv_long
PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING	vv_long
AXON GUIDANCE MEDIATED BY SLIT ROBO%PANTHER PATHWAY%P00008	vv_long
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	vv_long
EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018	vv_long
FGF SIGNALING PATHWAY%PANTHER PATHWAY%P00021	vv_long
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GI ALPHA AND GS ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00026	vv_long
SYNAPTIC_VESICLE_TRAFFICKING%PANTHER PATHWAY%P05734	vv_long
G ALPHA (Q) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 70%416476	vv_long
GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 70%210500	vv_long
NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 70%112310	vv_long
DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.1	vv_long
SIGNALING BY NON-RECEPTOR TYROSINE KINASES%REACTOME%R-HSA-9006927.3	vv_long
NOREPINEPHRINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181430.2	vv_long
SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 70%1236394	vv_long
SIGNALING BY ERBB2%REACTOME DATABASE ID RELEASE 70%1227986	vv_long
DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-212676.2	vv_long
SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 70%181429	vv_long
ADRENALINE,NORADRENALINE INHIBITS INSULIN SECRETION%REACTOME DATABASE ID RELEASE 70%400042	vv_long
PHASE 2 - PLATEAU PHASE%REACTOME%R-HSA-5576893.2	vv_long
ION HOMEOSTASIS%REACTOME DATABASE ID RELEASE 70%5578775	vv_long
REGULATION OF COMMISSURAL AXON PATHFINDING BY SLIT AND ROBO%REACTOME DATABASE ID RELEASE 70%428542	vv_long
ACETYLCHOLINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-264642.2	vv_long
SHC1 EVENTS IN ERBB2 SIGNALING%REACTOME%R-HSA-1250196.4	vv_long
SIGNALING BY PTK6%REACTOME DATABASE ID RELEASE 70%8848021	vv_long
HS-GAG DEGRADATION%REACTOME DATABASE ID RELEASE 70%2024096	vv_long
LONG-TERM POTENTIATION%REACTOME DATABASE ID RELEASE 70%9620244	vv_long
POST-TRANSLATIONAL MODIFICATION: SYNTHESIS OF GPI-ANCHORED PROTEINS%REACTOME DATABASE ID RELEASE 70%163125	vv_long
NUCLEAR SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 70%1251985	vv_long
NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME%R-HSA-3000171.2	vv_long
POST NMDA RECEPTOR ACTIVATION EVENTS%REACTOME%R-HSA-438064.3	vv_long
CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR-MEDIATED ACTIVATION OF RAS SIGNALING%REACTOME%R-HSA-442742.2	vv_long
RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASES%REACTOME DATABASE ID RELEASE 70%388844	vv_long
SIGNALING BY NTRKS%REACTOME%R-HSA-166520.4	vv_long
ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20190910%WP673%HOMO SAPIENS	vv_long
CARDIAC HYPERTROPHIC RESPONSE%WIKIPATHWAYS_20190910%WP2795%HOMO SAPIENS	vv_long
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20190910%WP382%HOMO SAPIENS	vv_long
GPCRS, OTHER%WIKIPATHWAYS_20190910%WP117%HOMO SAPIENS	vv_long
CELL-TYPE DEPENDENT SELECTIVITY OF CCK2R SIGNALING%WIKIPATHWAYS_20190910%WP3679%HOMO SAPIENS	vv_long
SYNAPTIC VESICLE PATHWAY%WIKIPATHWAYS_20190910%WP2267%HOMO SAPIENS	vv_long
ALZHEIMERS DISEASE%WIKIPATHWAYS_20190910%WP2059%HOMO SAPIENS	vv_long
GO:0001505	vv_long
GO:0061387	vv_long
GO:0046717	vv_long
GO:0014706	vv_long
GO:1905809	vv_long
GO:0003205	vv_long
GO:0051491	vv_long
GO:0098739	vv_long
GO:0035296	vv_long
GO:0098876	vv_long
GO:0097746	vv_long
GO:0017156	vv_long
GO:0045596	vv_long
GO:0043113	vv_long
GO:0098693	vv_long
GO:0048675	vv_long
GO:0099623	vv_long
GO:0040008	vv_long
GO:0045761	vv_long
GO:0007517	vv_long
GO:0003170	vv_long
GO:1905314	vv_long
GO:0030307	vv_long
GO:0007610	vv_long
GO:0023061	vv_long
GO:1901021	vv_long
GO:0007158	vv_long
GO:0021885	vv_long
GO:0099504	vv_long
GO:0007188	vv_long
GO:0051968	vv_long
GO:0044331	vv_long
GO:1901889	vv_long
GO:0060306	vv_long
GO:0022029	vv_long
GO:0003231	vv_long
GO:0060560	vv_long
GO:0006835	vv_long
GO:0051279	vv_long
GO:0072659	vv_long
GO:2001222	vv_long
GO:0007601	vv_long
GO:0017157	vv_long
GO:0030004	vv_long
GO:1990778	vv_long
GO:0050768	vv_long
GO:0051489	vv_long
GO:0060485	vv_long
GO:0034764	vv_long
GO:0007528	vv_long
GO:0071407	vv_long
GO:2000300	vv_long
GO:0051339	vv_long
GO:1904861	vv_long
GO:0099175	vv_long
GO:1902904	vv_long
GO:0010721	vv_long
GO:0016339	vv_long
GO:0098659	vv_long
GO:0050905	vv_long
GO:0005513	vv_long
GO:0010771	vv_long
GO:1905606	vv_long
GO:0031345	vv_long
GO:0021879	vv_long
GO:0072359	vv_long
GO:0030902	vv_long
GO:1902259	vv_long
GO:0042692	vv_long
GO:0051588	vv_long
GO:0072657	vv_long
GO:0007613	vv_long
GO:0061245	vv_long
GO:0048640	vv_long
GO:0050919	vv_long
GO:0099174	vv_long
GO:0021510	vv_long
GO:0061351	vv_long
GO:0055024	vv_long
GO:0051494	vv_long
GO:0001953	vv_long
GO:0009887	vv_long
GO:0060412	vv_long
GO:0060411	vv_long
GO:0006836	vv_long
GO:0034767	vv_long
GO:0017158	vv_long
GO:0030534	vv_long
GO:0021884	vv_long
GO:0010594	vv_long
GO:0048593	vv_long
GO:0051924	vv_long
GO:1904064	vv_long
GO:0003206	vv_long
GO:0021891	vv_long
GO:0021772	vv_long
GO:0035108	vv_long
GO:0043949	vv_long
GO:0019722	vv_long
GO:0051153	vv_long
GO:0036465	vv_long
GO:0006027	vv_long
GO:0014032	vv_long
GO:0010634	vv_long
GO:0009612	vv_long
GO:0140238	vv_long
GO:0071709	vv_long
GO:0048738	vv_long
GO:0010035	vv_long
GO:0051928	vv_long
GO:0048791	vv_long
GO:0035303	vv_long
GO:0003151	vv_long
GO:0050953	vv_long
GO:0010038	vv_long
GO:0048843	vv_long
GO:0045665	vv_long
GO:1901861	vv_long
GO:0099003	vv_long
GO:1903169	vv_long
GO:0048841	vv_long
GO:0050920	vv_long
GO:0051898	vv_long
GO:1990138	vv_long
GO:0032743	vv_long
GO:0048488	vv_long
GO:0014047	vv_long
GO:0071241	vv_long
GO:0010812	vv_long
GO:0086010	vv_long
GO:0021988	vv_long
GO:0045927	vv_long
GO:0097120	vv_long
GO:0030308	vv_long
GO:0086012	vv_long
GO:0046928	vv_long
GO:0021889	vv_long
GO:0048864	vv_long
GO:0030517	vv_long
GO:0051592	vv_long
GO:0010595	vv_long
GO:0071277	vv_long
GO:0071248	vv_long
GO:0050775	vv_long
GO:0010522	vv_long
GO:0035088	vv_long
GO:0031279	vv_long
GO:0007600	vv_long
GO:0048634	vv_long
GO:0044091	vv_long
GO:0030516	vv_long
GO:0035150	vv_long
GO:0050795	vv_long
GO:0003176	vv_long
GO:0097480	vv_long
GO:0072089	vv_long
GO:0015800	vv_long
GO:0048863	vv_long
GO:0010882	vv_long
GO:0016202	vv_long
GO:1903859	vv_long
GO:0060627	vv_long
GO:1904427	vv_long
GO:0035418	vv_long
GO:0060537	vv_long
GO:1903861	vv_long
GO:0097479	vv_long
GO:0043279	vv_long
GO:1903392	vv_long
GO:0030336	vv_long
GO:0003179	vv_long
GO:0045494	vv_long
GO:0120034	vv_long
GO:0099072	vv_long
GO:0099587	vv_long
GO:0021872	vv_long
GO:0003148	vv_long
GO:0008285	vv_long
GO:0050880	vv_long
GO:0051961	vv_long
GO:0002040	vv_long
GO:0071526	vv_long
GO:0071312	vv_long
GO:0014033	vv_long
GO:0008037	vv_long
GO:0016079	vv_long
GO:0043270	vv_long
GO:0051668	vv_long
GO:0048839	vv_long
GO:0003018	vv_long
GO:0003180	vv_long
GO:1902668	vv_long
GO:0010881	vv_long
GO:0086019	vv_long
GO:0003279	vv_long
GO:0044089	vv_long
GO:0014031	vv_long
GO:0042060	vv_long
GO:0007162	vv_long
GO:1902803	vv_long
GO:0050850	vv_long
GO:0006940	vv_long
GO:0032663	vv_long
GO:0001558	vv_long
GO:0003007	vv_long
GO:0071625	vv_long
GO:0045197	vv_long
GO:0035107	vv_long
GO:0021761	vv_long
GO:0003281	vv_long
GO:0050772	vv_long
GO:0051895	vv_long
GO:0010632	vv_long
GO:0048489	vv_long
GO:0031290	vv_long
GO:0033017	vv_long
GO:0044291	vv_long
GO:0005913	vv_long
GO:0043296	vv_long
GO:0099501	vv_long
GO:0030672	vv_long
GO:0005604	vv_long
GO:0048786	vv_long
GO:0044853	vv_long
GO:0016323	vv_long
GO:0032420	vv_long
GO:0044448	vv_long
GO:0014704	vv_long
GO:0043194	vv_long
GO:1990454	vv_long
GO:0016010	vv_long
GO:0031594	vv_long
GO:0099738	vv_long
GO:0016342	vv_long
GO:0098831	vv_long
GO:0090665	vv_long
GO:0051393	vv_long
GO:0008235	vv_long
GO:0030295	vv_long
GO:0015631	vv_long
GO:0097110	vv_long
GO:0008013	vv_long
GO:0005544	vv_long
GO:0008238	vv_long
GO:0030551	vv_long
GO:0004177	vv_long
GO:1990782	vv_long
GO:0005246	vv_long
GO:0042805	vv_long
GO:0030215	vv_long
GO:0030552	vv_long
GO:0008022	vv_long
GO:0017137	vv_long
GO:0015077	vv_long
GO:0048487	vv_long
GO:0005509	vv_long
GO:0015081	vv_long
GO:0099604	vv_long
GO:0070717	vv_long
GO:0019209	vv_long
GO:0086007	vv_long
DIGESTION OF DIETARY CARBOHYDRATE%REACTOME DATABASE ID RELEASE 70%189085	vv_low_GC
GLUCURONIDATION%REACTOME%R-HSA-156588.3	vv_low_GC
PHASE II - CONJUGATION OF COMPOUNDS%REACTOME%R-HSA-156580.2	vv_low_GC
SIGNALING BY GPCR%REACTOME DATABASE ID RELEASE 70%372790	vv_low_GC
DIGESTION AND ABSORPTION%REACTOME DATABASE ID RELEASE 70%8963743	vv_low_GC
DIGESTION%REACTOME DATABASE ID RELEASE 70%8935690	vv_low_GC
GLUCURONIDATION%WIKIPATHWAYS_20190910%WP698%HOMO SAPIENS	vv_low_GC
GO:0052695	vv_low_GC
GO:0003008	vv_low_GC
GO:0050877	vv_low_GC
GO:0007187	vv_low_GC
GO:0006063	vv_low_GC
GO:0001755	vv_low_GC
GO:0019585	vv_low_GC
GO:0048864	vv_low_GC
GO:0007608	vv_low_GC
GO:0007600	vv_low_GC
GO:0007589	vv_low_GC
GO:1990023	vv_low_GC
GO:0005887	vv_low_GC
GO:0098643	vv_low_GC
GO:0005583	vv_low_GC
GO:1904315	vv_low_GC
GO:0004984	vv_low_GC
GO:0098960	vv_low_GC
GO:0015020	vv_low_GC
GO:0099529	vv_low_GC
GO:0005549	vv_low_GC
GO:0030594	vv_low_GC
